,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,population,latitude,longitude,gender,age,married,number_of_dependents
4074,3,0,5875,2,55,Offer B,True,5.08,True,Fiber Optic,9,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,89.8,4959.6,0.0,0,279.4,30814,38.044523,-121.348048,Female,37,True,0
4075,5,0,4391,0,55,Offer B,True,39.29,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.1,1001.5,0.0,0,2160.95,23789,37.946282,-121.139499,Male,53,False,2
4076,4,0,2522,9,20,None,True,42.46,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.35,442.6,0.0,0,849.2,19109,38.029729,-121.387999,Female,58,True,3
4077,4,0,6361,8,62,Offer B,True,15.05,True,Fiber Optic,23,False,True,False,True,True,True,True,True,One Year,True,Credit Card,106.05,6703.5,0.0,0,933.1,6317,38.200231,-121.235034,Female,47,True,2
4078,3,0,3678,0,43,Offer B,True,6.71,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,19.65,779.25,0.0,0,288.53,5159,38.32153,-120.236358,Female,44,False,0
4079,3,0,4029,7,60,Offer B,True,41.4,False,Cable,21,True,True,False,True,False,False,False,True,Two Year,False,Bank Withdrawal,59.85,3483.45,0.0,0,2484.0,27,38.183918,-120.898817,Female,49,True,0
4080,3,0,5666,3,58,Offer B,True,22.14,True,DSL,2,True,True,True,False,True,True,True,False,Two Year,True,Bank Withdrawal,86.1,4890.5,0.0,110,1284.1200000000001,75,38.233879,-120.861666,Male,38,True,0
4081,3,0,5084,0,7,None,True,49.16,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.45,136.75,0.0,0,344.12,722,38.227285,-121.02789,Male,47,False,2
4082,3,0,3944,6,39,Offer C,True,15.91,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.75,757.95,0.0,0,620.49,21,38.358464,-120.579304,Female,40,True,3
4083,3,0,6042,0,68,None,True,5.84,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,24.55,1657.4,0.0,0,397.12,3148,38.047746,-121.030499,Male,20,False,0
4084,3,0,5453,6,62,Offer B,False,0.0,False,Cable,26,True,True,False,True,True,False,False,False,Two Year,False,Bank Withdrawal,48.7,3008.55,0.0,120,0.0,3205,38.166791,-121.14207,Female,32,True,2
4085,3,0,6452,9,72,None,True,44.2,True,Fiber Optic,2,True,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,109.55,8165.1,0.0,0,3182.4,22073,38.128087,-121.4078,Female,34,True,0
4086,3,0,5062,9,41,Offer B,True,8.44,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.65,875.55,0.0,0,346.03999999999996,2718,38.304194,-120.592431,Female,40,True,0
4087,3,0,4042,0,4,Offer E,True,7.49,False,Cable,17,True,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,55.2,220.65,0.0,0,29.96,4353,38.147852,-120.440124,Female,64,False,0
4088,3,0,4865,0,53,Offer B,True,39.37,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,24.05,1301.9,0.0,0,2086.6099999999997,3930,38.196497,-120.61689,Male,34,False,0
4089,5,0,2165,10,39,Offer C,True,36.39,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,20.45,790.0,0.0,0,1419.21,11266,38.156971,-120.849231,Male,39,True,0
4090,3,0,4538,9,63,Offer B,True,17.38,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.25,1237.65,0.0,0,1094.9399999999998,304,38.192608,-120.957842,Male,57,True,0
4091,3,0,2723,0,15,None,True,7.96,True,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,26.35,378.6,0.0,0,119.4,2198,38.41935,-120.469545,Male,48,False,0
4092,3,0,4369,1,13,None,True,29.49,False,DSL,2,False,False,False,False,False,False,False,True,One Year,False,Bank Withdrawal,43.8,592.65,0.0,0,383.37,435,38.392686,-120.415951,Female,34,True,0
4093,3,0,6209,0,60,Offer B,True,30.92,False,DSL,26,True,True,True,False,False,False,False,True,Two Year,False,Bank Withdrawal,61.4,3638.25,0.0,0,1855.2,167,37.818589,-120.256995,Male,24,False,0
4094,5,0,5507,0,40,Offer B,True,23.74,True,DSL,22,False,True,False,True,True,False,False,True,One Year,False,Credit Card,70.75,2921.75,0.0,0,949.5999999999999,32881,37.553469,-120.952825,Male,33,True,0
4095,3,0,5133,0,66,None,True,21.37,False,DSL,30,True,True,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,61.15,4017.45,0.0,0,1410.42,2144,38.085839,-120.37855,Female,25,False,0
4096,4,0,4439,4,42,Offer B,True,9.33,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.25,854.9,0.0,0,391.86,2271,37.722127,-120.110174,Male,57,True,2
4097,3,0,6148,0,49,Offer B,True,45.46,True,Fiber Optic,27,False,True,False,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,98.7,4920.55,0.0,0,2227.54,1508,37.435664,-121.049056,Male,56,False,0
4098,4,0,5913,0,41,Offer B,True,10.09,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,20.0,810.3,0.0,0,413.69,5513,37.524721,-120.757977,Female,23,False,0
4099,3,0,4180,1,41,Offer B,True,21.28,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.3,772.4,0.0,0,872.48,808,37.127386,-120.506422,Female,34,True,1
4100,3,0,2177,5,23,None,True,27.24,False,Fiber Optic,82,True,True,False,True,False,False,False,True,Month-to-Month,False,Mailed Check,84.4,1936.85,0.0,0,626.52,579,37.654551,-119.822984,Female,19,True,2
4101,3,0,2682,0,4,Offer E,False,0.0,False,Cable,30,True,False,True,True,False,True,True,False,Month-to-Month,False,Mailed Check,48.25,202.25,0.0,10,0.0,3680,37.902968,-119.667544,Female,19,False,0
4102,4,0,5432,1,52,Offer B,True,3.41,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,19.85,1070.5,0.0,0,177.32,7872,37.147198,-121.120161,Female,27,True,1
4103,3,0,2405,0,11,None,True,9.52,False,Fiber Optic,4,False,True,True,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,94.2,999.9,0.0,0,104.72,7177,37.394536,-120.890747,Female,54,False,0
4104,3,0,5168,5,26,None,True,37.6,True,Fiber Optic,10,False,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,79.3,2015.8,0.0,0,977.6,6822,37.5923,-120.853288,Female,50,True,0
4105,4,0,3607,7,24,None,True,2.31,False,Cable,53,True,False,True,False,False,False,False,True,One Year,True,Credit Card,56.25,1454.25,0.0,0,55.44,9559,37.84771,-120.486589,Male,33,True,3
4106,3,0,4177,0,12,None,True,32.32,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.3,246.7,0.0,0,387.84000000000003,2130,37.555631,-120.911653,Female,26,False,0
4107,4,0,5240,3,64,None,True,37.0,True,DSL,19,True,True,True,True,True,True,True,True,Two Year,True,Mailed Check,90.6,5817.45,0.0,0,2368.0,10834,37.80821,-121.308401,Female,44,True,1
4108,3,0,5137,2,66,None,True,7.61,False,DSL,10,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,85.9,5595.3,0.0,0,502.26000000000005,3256,37.249377,-120.249581,Male,42,True,0
4109,3,0,5687,0,60,None,True,15.29,True,Fiber Optic,48,False,False,True,False,False,False,False,True,One Year,True,Bank Withdrawal,79.2,4765.0,0.0,0,917.4,12672,37.361987,-120.748394,Female,24,False,0
4110,3,0,2704,5,17,None,True,33.24,True,DSL,76,True,False,True,False,True,False,False,True,One Year,True,Bank Withdrawal,70.35,1201.65,0.0,0,565.08,683,38.109125,-120.078597,Male,36,True,3
4111,4,0,3433,10,42,None,True,34.33,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,19.35,867.3,0.0,0,1441.86,36738,37.830267,-121.201018,Male,63,True,2
4112,3,0,5144,0,47,None,True,30.06,False,DSL,57,False,True,False,True,False,True,True,False,Two Year,False,Bank Withdrawal,63.8,3007.25,0.0,80,1412.82,10226,37.526791,-119.99437,Female,32,True,3
4113,3,0,4907,2,10,None,True,10.42,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,20.55,252.75,0.0,0,104.2,59289,37.255637,-120.493537,Female,27,True,0
4114,5,0,2624,0,4,None,True,3.03,False,DSL,11,False,True,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,63.75,226.2,0.0,0,12.12,27135,37.639029,-120.964772,Male,53,False,0
4115,3,0,5865,2,66,None,True,20.11,True,Fiber Optic,25,True,True,True,False,True,True,True,False,Two Year,False,Bank Withdrawal,109.25,7082.5,0.0,80,1327.26,47613,37.672906,-120.946594,Female,61,True,2
4116,5,0,4807,0,12,None,True,2.57,False,Fiber Optic,25,False,True,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,84.6,1017.35,0.0,0,30.839999999999996,26055,37.716186,-121.025836,Female,31,False,0
4117,4,0,4690,0,24,None,True,5.98,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.45,527.35,0.0,0,143.52,13343,37.670526,-120.877572,Female,25,False,0
4118,3,0,3178,0,26,None,True,40.35,False,Fiber Optic,13,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,85.75,2146.5,0.0,0,1049.1000000000001,30668,37.612612,-121.108568,Male,48,False,0
4119,3,0,4687,2,57,None,True,16.78,True,Fiber Optic,29,False,False,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,107.95,5969.85,0.0,0,956.46,25384,37.785033,-120.776141,Male,31,True,0
4120,5,0,4650,1,42,None,True,13.95,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,22.95,1014.25,0.0,0,585.9,235,38.224869,-119.755729,Female,47,True,3
4121,3,0,5113,4,64,None,True,14.78,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.45,1225.65,0.0,0,945.92,12646,37.750778,-121.13238,Female,25,True,0
4122,4,0,4431,0,19,None,True,26.54,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,19.7,386.5,0.0,0,504.26,12466,37.713152,-121.08739,Male,62,False,0
4123,4,0,5233,9,22,None,True,48.68,False,Fiber Optic,18,False,False,True,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,87.0,1850.65,0.0,0,1070.96,25340,37.982716,-120.343732,Male,56,True,0
4124,5,0,2968,0,12,None,True,40.06,False,Fiber Optic,41,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,79.95,1043.4,0.0,0,480.72,1960,37.316807,-120.855753,Male,23,False,0
4125,4,0,5191,9,31,None,True,28.8,False,Cable,15,True,False,False,True,False,True,True,True,One Year,True,Bank Withdrawal,64.0,1910.75,0.0,0,892.8000000000001,69801,37.680968,-121.446049,Female,55,True,0
4126,5,0,2775,0,11,Offer D,True,13.56,False,Cable,17,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,64.9,716.1,0.0,0,149.16,3979,37.939768,-120.188002,Female,42,False,0
4127,4,0,5434,10,68,None,True,26.83,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,25.75,1686.15,0.0,0,1824.4399999999998,40545,37.474396,-120.875917,Male,36,True,1
4128,4,0,5926,0,60,None,True,22.88,False,Fiber Optic,48,True,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,104.95,6236.75,0.0,0,1372.8,274,37.609095,-121.263381,Female,30,False,0
4129,4,0,4704,9,58,None,False,0.0,False,Cable,52,True,True,True,False,True,False,False,True,One Year,False,Mailed Check,50.0,2919.85,0.0,0,0.0,11463,37.421299,-120.599587,Male,21,True,3
4130,4,0,5707,8,37,None,True,15.51,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,19.85,717.5,0.0,0,573.87,30876,38.394091,-122.739814,Female,54,True,0
4131,3,0,2252,0,13,Offer D,True,7.33,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,19.95,253.8,0.0,0,95.29,25718,38.468893,-122.580539,Male,34,False,0
4132,4,0,3881,0,43,None,True,28.9,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,26.45,1110.05,0.0,0,1242.7,1054,39.225694,-123.717354,Male,39,False,0
4133,4,0,3909,0,6,None,False,0.0,False,Cable,52,True,True,True,True,True,True,True,False,Two Year,True,Mailed Check,63.4,348.8,0.0,10,0.0,747,38.731055,-123.316553,Female,21,False,0
4134,3,0,4094,0,71,None,False,0.0,False,DSL,20,True,True,True,True,True,False,False,True,Two Year,False,Bank Withdrawal,53.95,3888.65,0.0,0,0.0,1374,39.025867,-123.381544,Male,46,False,0
4135,3,0,5584,8,72,None,True,18.74,True,Fiber Optic,19,True,True,False,False,True,False,False,True,Two Year,True,Bank Withdrawal,95.1,6843.15,0.0,0,1349.28,333,39.361283,-123.784599,Female,39,True,2
4136,4,0,2562,7,12,Offer D,False,0.0,False,DSL,73,False,True,False,True,False,False,False,True,Month-to-Month,False,Mailed Check,35.5,432.25,0.0,0,0.0,13485,38.965804,-122.631779,Male,19,True,3
4137,3,0,4900,7,21,Offer D,True,14.51,False,Fiber Optic,20,False,False,True,True,False,False,False,True,One Year,False,Bank Withdrawal,79.2,1742.45,0.0,0,304.71,9210,38.801936,-122.938935,Female,49,True,0
4138,4,0,4538,3,6,None,True,49.45,False,DSL,10,False,False,False,True,False,False,False,True,Month-to-Month,True,Credit Card,48.8,297.35,0.0,0,296.70000000000005,1591,38.838088,-122.73203,Female,39,True,2
4139,4,0,3350,0,43,None,True,1.6,False,DSL,19,False,True,False,True,False,False,False,False,One Year,False,Bank Withdrawal,55.45,2444.25,0.0,130,68.8,91,39.756049,-123.358701,Female,38,False,0
4140,3,0,5070,9,35,None,True,32.75,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,25.4,949.8,0.0,0,1146.25,187,38.445603,-123.063756,Female,53,True,1
4141,4,0,5380,0,52,None,False,0.0,False,DSL,18,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,63.9,3334.95,0.0,0,0.0,6216,38.499302,-122.92444,Male,57,False,0
4142,5,0,4895,0,32,None,True,15.52,False,DSL,12,False,False,False,False,True,True,True,True,One Year,True,Bank Withdrawal,64.85,2010.95,0.0,0,496.64,14417,39.455555,-123.683979,Male,43,False,0
4143,4,0,6107,8,72,None,False,0.0,False,DSL,22,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,63.8,4684.3,0.0,0,0.0,476,38.493888,-122.777141,Female,61,True,3
4144,4,0,6087,0,51,None,False,0.0,False,DSL,2,True,False,False,True,False,True,True,True,Month-to-Month,True,Credit Card,44.45,2181.55,0.0,0,0.0,2349,38.731771,-123.064272,Male,31,False,0
4145,3,0,6492,4,68,Offer A,True,19.75,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,19.95,1303.25,0.0,0,1343.0,4101,38.368744,-122.522642,Male,47,True,3
4146,4,0,4283,8,49,None,False,0.0,False,Cable,27,False,True,False,False,True,True,True,True,Two Year,False,Credit Card,49.65,2409.9,0.0,0,0.0,390,38.434362,-122.86891,Male,22,True,0
4147,4,0,4147,7,72,Offer A,True,20.54,False,Cable,41,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,85.1,6155.4,0.0,0,1478.8799999999999,1916,38.848082,-123.50608,Female,24,True,0
4148,3,0,4980,0,54,None,True,27.17,False,Fiber Optic,24,True,False,True,False,True,False,False,True,Month-to-Month,False,Credit Card,89.8,4667.0,0.0,0,1467.18,1373,38.93706,-123.118111,Male,55,False,0
4149,4,0,5905,7,50,None,True,47.48,False,Fiber Optic,27,False,False,True,True,True,True,True,True,One Year,False,Credit Card,103.05,5153.5,0.0,0,2374.0,9902,38.93496,-122.792243,Female,41,True,3
4150,3,0,4216,3,69,Offer A,True,38.52,True,Fiber Optic,27,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,116.0,8182.85,0.0,0,2657.88,1653,38.419525,-122.521585,Female,55,True,0
4151,3,0,5748,3,68,Offer A,True,9.29,False,Fiber Optic,18,True,True,False,True,False,True,True,True,Two Year,False,Bank Withdrawal,95.1,6683.4,0.0,0,631.7199999999999,2706,39.806141,-123.531098,Male,31,True,2
4152,4,0,4288,0,40,None,False,0.0,False,Cable,57,True,True,False,True,False,False,False,True,One Year,False,Credit Card,40.25,1564.05,0.0,0,0.0,882,39.245911,-123.77214,Male,62,False,3
4153,4,0,5472,7,31,None,True,7.03,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.75,755.6,0.0,0,217.93,2644,38.925545,-122.549083,Male,26,True,3
4154,4,0,5440,8,68,Offer A,True,2.71,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,24.0,1664.3,0.0,0,184.28,2229,39.305545,-123.743697,Male,60,True,1
4155,3,0,3713,0,12,Offer D,True,8.25,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.4,198.1,0.0,0,99.0,7789,38.787446,-122.58675,Female,48,True,1
4156,4,0,6286,7,71,Offer A,True,5.51,False,Cable,6,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,86.1,6045.9,0.0,0,391.21,1537,38.471049,-123.015549,Male,39,True,0
4157,4,0,3655,0,40,None,True,32.78,True,Fiber Optic,29,False,True,True,False,True,True,True,True,Month-to-Month,True,Credit Card,102.65,4108.15,0.0,0,1311.2,148,39.182916,-123.552571,Male,42,False,0
4158,4,0,5206,8,64,None,True,37.47,True,Fiber Optic,69,False,True,True,False,False,True,True,True,One Year,True,Bank Withdrawal,92.85,5980.75,0.0,0,2398.08,2223,39.12334,-122.838198,Female,21,True,3
4159,3,0,4488,6,53,None,True,32.94,True,Fiber Optic,17,False,True,False,True,False,True,True,True,One Year,False,Bank Withdrawal,97.75,5043.2,0.0,0,1745.82,1880,38.415003,-122.998726,Male,44,True,0
4160,4,0,4256,1,72,Offer A,True,38.3,True,Fiber Optic,3,True,True,True,False,True,False,False,True,Two Year,True,Credit Card,97.95,7114.25,0.0,0,2757.6,1884,39.408634,-123.045516,Male,43,True,0
4161,5,0,4006,0,46,None,True,13.42,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.95,907.05,0.0,0,617.32,5995,39.298065,-123.25211,Male,51,False,0
4162,5,0,2601,0,40,None,True,27.47,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.6,973.95,0.0,0,1098.8,298,38.522328,-122.97932,Male,27,False,0
4163,3,0,2716,0,12,Offer D,False,0.0,False,DSL,9,True,True,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,50.95,605.75,0.0,0,0.0,31266,38.398815,-122.861923,Male,45,False,0
4164,3,0,4990,0,9,None,True,21.11,False,Fiber Optic,6,True,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,75.6,661.55,0.0,0,189.99,34314,38.25485,-122.461799,Male,58,False,0
4165,4,0,6032,9,51,Offer B,True,29.56,True,Fiber Optic,27,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,80.75,4116.9,0.0,0,1507.56,30988,39.134075,-123.23422,Female,40,True,2
4166,3,0,5804,10,49,Offer B,True,11.74,False,Fiber Optic,20,False,True,True,False,True,False,False,True,Month-to-Month,True,Credit Card,90.4,4494.65,0.0,0,575.26,2344,39.220368,-122.907693,Male,62,True,3
4167,4,0,4835,0,56,Offer B,True,30.86,False,DSL,22,True,False,True,True,False,False,False,True,One Year,True,Credit Card,60.25,3282.75,0.0,0,1728.1599999999999,13472,39.492046,-123.375818,Female,32,False,0
4168,3,0,4267,0,4,None,True,46.53,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,20.2,55.7,0.0,0,186.12,23701,38.527297,-122.810044,Male,29,False,0
4169,4,0,5969,3,20,Offer D,True,33.78,False,DSL,18,True,False,False,True,False,True,True,False,One Year,True,Credit Card,64.15,1274.45,0.0,100,675.6,240,39.222323,-122.985488,Male,45,True,0
4170,5,0,5158,4,26,None,True,24.44,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,20.25,493.95,0.0,0,635.44,335,38.888351,-123.239647,Female,41,True,1
4171,5,0,5787,0,51,Offer B,True,42.33,False,Fiber Optic,2,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.0,5038.15,0.0,0,2158.83,261,40.166028,-123.584144,Male,34,False,0
4172,3,0,3132,0,4,None,True,38.74,True,Fiber Optic,51,False,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,80.3,324.2,0.0,0,154.96,199,40.309088,-123.668201,Female,26,False,0
4173,3,0,3160,0,27,None,True,14.07,True,Fiber Optic,15,True,True,False,True,True,False,False,True,Month-to-Month,False,Bank Withdrawal,100.75,2793.55,0.0,0,379.89,19596,40.839958,-124.003757,Male,39,True,1
4174,5,0,5385,0,12,Offer D,True,1.8,False,DSL,3,False,True,False,True,False,False,False,True,Month-to-Month,True,Credit Card,53.75,648.65,0.0,0,21.6,1584,40.94338,-123.831799,Male,53,False,0
4175,4,0,5854,6,34,None,True,25.69,True,None,0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,25.6,917.15,0.0,0,873.46,485,40.854512,-123.450097,Female,57,True,1
4176,3,0,5428,5,24,None,True,34.01,True,Cable,4,True,False,False,True,False,False,False,True,One Year,True,Bank Withdrawal,58.35,1346.9,0.0,0,816.24,1072,40.497283,-123.93037,Male,50,True,0
4177,3,0,6251,9,59,Offer B,True,14.98,True,Fiber Optic,19,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,113.75,6561.25,0.0,0,883.82,228,40.726949,-124.217378,Male,34,True,0
4178,4,0,6087,4,65,Offer B,True,13.25,True,Fiber Optic,47,True,False,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,109.3,7337.55,0.0,0,861.25,2423,40.057784,-123.679461,Female,22,True,2
4179,3,0,4617,5,59,Offer B,True,47.05,True,Cable,24,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,90.3,5194.05,0.0,0,2775.95,82,40.342928,-124.063329,Female,50,True,2
4180,4,0,6412,9,72,Offer A,False,0.0,False,DSL,51,True,True,True,True,True,True,True,False,Two Year,True,Credit Card,65.25,4478.85,0.0,80,0.0,3041,41.163637,-123.704841,Male,24,True,3
4181,4,0,2378,0,19,Offer D,True,14.48,True,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,24.1,439.2,0.0,0,275.12,155,40.7666,-123.80458,Male,62,False,2
4182,3,0,5421,0,24,None,True,9.53,False,Fiber Optic,24,False,True,True,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,85.95,2107.15,0.0,0,228.71999999999997,265,40.390301,-123.412327,Male,60,False,0
4183,4,0,4118,0,72,Offer A,True,6.75,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.45,1866.45,0.0,0,486.0,644,40.267158,-123.805913,Female,39,False,0
4184,5,0,4416,0,67,Offer A,True,47.31,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,20.5,1430.95,0.0,0,3169.77,494,41.336354,-124.044354,Male,24,False,0
4185,4,0,4886,2,52,Offer B,True,39.48,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,20.85,1071.6,0.0,0,2052.96,574,41.269521,-123.546958,Male,47,True,3
4186,3,0,4444,6,71,Offer A,True,31.33,True,Cable,27,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,89.9,6457.15,0.0,0,2224.43,300,40.274302,-124.210902,Male,57,True,3
4187,5,0,2244,7,26,None,True,33.47,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,26.0,684.05,0.0,0,870.22,163,40.184094,-123.745487,Female,56,True,0
4188,4,0,5723,0,35,None,True,30.5,True,Fiber Optic,8,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,113.2,3914.05,0.0,0,1067.5,1851,40.142256,-123.852927,Female,49,False,0
4189,3,0,4318,3,55,Offer B,True,27.87,False,Fiber Optic,17,False,False,False,False,False,False,False,True,Two Year,True,Credit Card,69.05,3842.6,0.0,0,1532.8500000000001,3284,40.485849,-124.163234,Female,52,True,2
4190,3,0,3700,2,33,None,True,24.27,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.1,670.35,0.0,0,800.91,660,40.89866,-123.539754,Female,61,True,3
4191,4,0,6181,2,72,Offer A,True,6.89,True,Fiber Optic,73,True,True,True,False,True,True,True,False,Two Year,True,Bank Withdrawal,109.65,7880.25,0.0,10,496.08,395,40.809636,-124.189977,Male,20,True,0
4192,3,0,3215,0,12,Offer D,False,0.0,False,Cable,6,False,True,False,True,False,False,False,True,Month-to-Month,False,Credit Card,34.0,442.45,0.0,0,0.0,400,40.363446,-123.835041,Male,35,False,0
4193,4,0,4558,8,62,Offer B,False,0.0,False,Cable,29,True,True,False,True,False,False,False,True,Two Year,True,Credit Card,38.6,2345.55,0.0,0,0.0,270,40.310119,-123.909449,Male,56,True,0
4194,3,0,4459,0,18,Offer D,True,10.97,True,DSL,9,True,False,True,False,False,False,False,True,Month-to-Month,True,Credit Card,60.6,1156.35,0.0,0,197.46,321,39.873371,-123.741474,Female,64,False,0
4195,3,0,2276,6,19,Offer D,True,4.7,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.6,414.95,0.0,0,89.3,259,40.170357,-123.417298,Male,43,True,2
4196,5,0,5380,0,9,Offer E,True,13.72,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.4,181.8,0.0,0,123.48,18197,38.99003,-121.114408,Male,36,False,0
4197,4,0,2445,0,27,None,True,49.25,False,DSL,4,True,False,True,True,True,True,True,True,One Year,False,Bank Withdrawal,81.7,2212.55,0.0,0,1329.75,24944,38.912881,-121.082766,Male,58,False,0
4198,4,0,3731,0,11,Offer D,True,46.49,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.0,211.95,0.0,0,511.39000000000004,1417,38.384648,-121.578701,Female,31,False,0
4199,4,0,2427,6,9,Offer E,True,16.13,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.75,210.65,0.0,0,145.17,67411,38.508735,-121.678813,Female,45,True,2
4200,3,0,5725,1,54,Offer B,True,24.59,True,DSL,52,True,True,False,True,False,False,False,True,Two Year,True,Credit Card,65.65,3566.7,0.0,0,1327.86,648,38.544002,-121.685559,Male,25,True,2
4201,5,0,4226,0,29,None,True,41.38,True,DSL,4,False,False,False,False,True,True,True,True,One Year,True,Credit Card,71.0,2080.1,0.0,0,1200.02,4426,38.683605,-120.811852,Female,47,False,0
4202,3,0,5020,4,59,Offer B,True,42.37,False,Cable,73,True,True,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,86.75,5186.0,0.0,150,2499.83,41636,38.69549,-121.307864,Male,21,True,3
4203,4,0,3479,7,18,Offer D,True,40.36,False,DSL,51,True,True,False,True,False,False,False,True,One Year,True,Credit Card,61.5,1087.45,0.0,0,726.48,38534,38.434138,-121.30587,Female,22,True,2
