,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,population,latitude,longitude,gender,age,married,number_of_dependents
1339,2,1,5687,0,1,Offer E,True,48.96,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,19.45,19.45,0.0,0,48.96,82,40.342928,-124.063329,Male,42,False,0
144,1,1,5712,3,46,None,True,49.11,True,Fiber Optic,17,True,True,True,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,1130,36.635661,-120.288644,Male,76,True,0
3199,3,0,5313,9,66,None,True,24.27,False,Cable,59,True,True,False,True,False,False,False,True,Two Year,True,Credit Card,58.2,3810.8,0.0,0,1601.82,752,38.696659,-123.436861,Female,26,True,0
2622,3,0,5310,0,68,None,True,5.3,True,DSL,59,True,False,False,False,False,False,False,True,Month-to-Month,False,Mailed Check,54.45,3687.75,0.0,0,360.4,44099,34.066964,-117.937007,Female,24,False,0
1639,1,1,4292,1,7,Offer E,True,14.75,False,Fiber Optic,28,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,69.35,451.1,0.0,10,103.25,52872,37.671806,-121.007575,Male,39,True,0
5354,3,0,4479,7,69,None,False,0.0,False,DSL,59,True,False,True,False,False,True,True,True,Two Year,True,Credit Card,43.95,2960.1,0.0,0,0.0,33523,34.091829,-118.491244,Female,19,True,1
3849,3,0,2263,0,10,Offer D,False,0.0,False,DSL,22,False,True,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,35.75,389.8,0.0,0,0.0,1220,34.500091,-117.765862,Male,53,False,0
829,4,0,5159,0,12,None,True,43.4,True,Fiber Optic,24,False,False,False,False,False,False,False,True,Two Year,True,Credit Card,73.3,828.05,0.0,0,520.8,40346,37.57028,-122.365778,Male,78,False,0
3194,4,0,6060,6,67,None,True,40.96,True,Fiber Optic,47,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,111.2,7530.8,0.0,0,2744.32,34314,38.25485,-122.461799,Male,19,True,1
1162,1,1,2031,0,7,None,True,47.03,True,Fiber Optic,2,False,True,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,99.8,673.25,0.0,10,329.21000000000004,1090,34.238162,-117.534306,Male,61,False,0
3197,4,0,5623,6,24,None,False,0.0,False,DSL,27,True,True,True,False,True,True,True,True,One Year,False,Bank Withdrawal,57.6,1367.75,0.0,0,0.0,23701,38.527297,-122.810044,Female,42,True,0
4867,3,0,2684,0,6,None,True,43.37,True,Fiber Optic,12,False,False,False,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,87.95,522.35,0.0,0,260.21999999999997,14204,36.248708,-121.386617,Male,37,False,0
2987,3,0,4121,6,68,None,True,16.09,True,Fiber Optic,53,False,True,False,True,True,True,True,True,Two Year,True,Credit Card,103.75,7039.45,0.0,0,1094.12,26297,37.722302,-122.491129,Female,32,True,3
910,4,0,2307,0,23,None,False,0.0,False,Cable,2,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,34.65,768.45,0.0,0,0.0,2527,34.057496,-118.413959,Male,78,False,0
2627,3,0,5715,0,12,None,True,18.71,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.7,220.35,0.0,0,224.52,12884,32.64164,-116.985026,Female,43,False,0
941,3,0,5211,1,50,Offer B,True,9.18,True,Fiber Optic,2,True,True,True,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,108.75,5431.9,0.0,0,459.0,339,33.215251,-116.53633,Female,70,True,0
1994,3,1,2484,0,2,None,True,28.02,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.5,31.55,0.0,0,56.04,1417,38.384648,-121.578701,Female,23,False,0
2195,1,1,2226,0,13,Offer D,True,8.59,True,Fiber Optic,15,False,True,True,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,89.4,1132.35,0.0,0,111.67,1613,34.445239,-117.894868,Female,42,False,0
5941,3,0,5252,0,5,None,True,34.8,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.95,109.6,0.0,0,174.0,4753,36.936228,-121.785559,Female,33,False,0
515,3,0,5840,0,56,None,True,17.33,True,Fiber Optic,16,False,True,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,99.9,5706.3,0.0,0,970.4799999999999,4093,33.657433,-117.04254,Female,80,False,0
2023,3,1,5515,0,9,None,True,24.81,False,Cable,69,False,True,False,True,True,False,False,False,Month-to-Month,False,Mailed Check,66.25,620.55,0.0,10,223.29,8695,39.258746,-121.77697,Female,27,False,0
2180,3,1,2514,1,42,None,True,10.73,True,Fiber Optic,22,False,False,True,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,84.3,3588.4,0.0,0,450.66,88,35.710244,-118.881679,Female,58,True,0
1685,3,1,5274,0,4,Offer E,True,10.64,False,DSL,23,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,68.65,261.25,0.0,0,42.56,4829,38.748316,-120.675512,Female,51,False,0
645,3,0,3021,0,9,None,True,24.96,False,Fiber Optic,9,False,False,True,False,False,False,False,True,Two Year,False,Credit Card,75.5,637.4,0.0,0,224.64000000000001,44692,33.22784,-117.200024,Female,65,False,0
3513,4,0,2185,0,45,None,True,10.36,False,DSL,6,True,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,75.95,3273.8,0.0,0,466.2,23519,34.19829,-118.602203,Male,61,False,0
6081,4,0,4296,0,26,Offer C,False,0.0,False,Cable,82,True,False,False,True,True,True,True,True,One Year,False,Credit Card,54.55,1362.85,0.0,0,0.0,494,41.336354,-124.044354,Male,22,False,0
3906,3,0,5213,0,64,None,True,44.31,True,Fiber Optic,4,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,115.1,7334.05,0.0,0,2835.84,14477,36.220761,-120.980777,Female,51,False,0
4205,5,0,4281,0,5,None,True,24.16,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.95,107.05,0.0,0,120.8,40750,38.652065,-121.25441,Male,31,False,0
5034,3,0,5301,0,60,None,True,10.05,True,Fiber Optic,48,False,False,True,False,True,True,True,True,Two Year,False,Credit Card,101.15,6067.4,0.0,0,603.0,36944,37.270938,-121.851046,Male,27,True,0
5249,4,0,5724,1,58,None,True,31.27,True,DSL,59,True,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,84.3,4916.4,0.0,0,1813.66,1519,39.342587,-121.249833,Female,29,True,0
1127,1,1,5719,5,20,None,True,36.6,True,Fiber Optic,51,True,False,False,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,82.4,1592.35,33.43,0,732.0,36243,34.196837,-118.142236,Female,26,True,1
314,1,1,4412,1,61,None,True,35.11,True,Fiber Optic,17,False,True,True,False,True,True,False,True,One Year,True,Credit Card,104.4,6405.0,0.0,0,2141.71,30568,34.099869,-118.326843,Female,77,True,0
512,4,0,2064,1,5,Offer E,True,5.42,False,Fiber Optic,23,False,False,False,False,False,False,False,True,One Year,False,Bank Withdrawal,70.05,302.6,0.0,0,27.1,36817,33.787298,-117.320676,Female,79,True,0
921,4,0,4222,0,55,None,True,29.3,True,Fiber Optic,10,True,True,True,True,True,True,False,True,Month-to-Month,True,Bank Withdrawal,116.5,6382.55,0.0,0,1611.5,14493,34.153338,-118.262974,Male,70,False,0
795,4,0,6084,3,50,None,True,32.9,True,DSL,18,True,True,True,False,False,True,True,True,Two Year,True,Bank Withdrawal,75.15,3822.45,0.0,0,1645.0,46214,33.970661,-117.255039,Male,74,True,2
778,3,0,4148,6,69,None,True,34.55,False,Fiber Optic,19,True,True,False,False,False,True,False,True,One Year,False,Credit Card,87.3,6055.55,0.0,0,2383.95,91,32.587557,-116.636816,Female,67,True,0
6062,4,0,5053,7,60,None,True,27.2,False,DSL,21,False,True,False,True,True,True,True,True,Two Year,False,Bank Withdrawal,76.95,4543.95,0.0,0,1632.0,23570,40.737431,-124.108897,Male,39,True,3
57,3,1,4777,0,14,None,True,11.31,False,Fiber Optic,24,False,False,False,False,True,True,False,True,Month-to-Month,False,Credit Card,90.45,1266.1,0.0,0,158.34,12010,37.946617,-122.563571,Male,74,False,0
5763,3,0,5231,9,18,None,True,43.69,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.65,471.35,0.0,0,786.42,67232,34.536232,-118.082935,Female,22,True,3
1485,2,1,5699,0,10,None,True,17.65,True,Fiber Optic,20,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,86.45,830.85,0.0,0,176.5,51213,32.825086,-117.199424,Female,57,False,0
2438,2,1,3731,0,1,None,True,19.85,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.5,20.5,0.0,0,19.85,46828,32.805518,-117.169052,Male,22,False,0
2290,1,1,3706,0,1,Offer E,False,0.0,False,DSL,22,False,False,False,False,False,True,True,True,Month-to-Month,False,Mailed Check,35.05,35.05,0.0,0,0.0,335,38.888351,-123.239647,Female,62,False,0
1285,2,1,4650,0,23,None,True,3.55,True,Fiber Optic,4,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,90.05,2169.8,27.38,0,81.64999999999999,16849,37.99272,-122.575026,Female,64,False,0
2254,3,1,4162,0,12,None,True,5.16,False,DSL,16,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,44.55,480.6,18.21,0,61.92,561,37.333851,-121.891147,Female,33,False,1
5421,3,0,5777,0,8,None,True,17.3,True,Fiber Optic,41,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,73.5,632.2,0.0,0,138.4,31556,33.830099,-118.182239,Female,22,False,0
4202,3,0,5020,4,59,Offer B,True,42.37,False,Cable,73,True,True,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,86.75,5186.0,0.0,150,2499.83,41636,38.69549,-121.307864,Male,21,True,3
2298,2,1,4600,0,5,None,True,35.22,True,Fiber Optic,58,False,False,False,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,75.55,413.65,0.0,0,176.1,42239,33.362575,-117.299644,Female,20,False,0
3783,4,0,4719,10,35,None,True,13.39,True,DSL,20,False,False,False,True,True,True,True,True,One Year,True,Bank Withdrawal,73.45,2661.1,0.0,0,468.65000000000003,15364,35.245035,-118.905553,Male,61,True,0
92,2,1,2740,0,23,Offer D,True,31.17,False,Fiber Optic,23,False,True,False,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,94.75,2293.6,0.0,0,716.9100000000001,28201,32.957195,-117.202542,Female,77,False,0
3628,3,0,4795,1,71,Offer A,False,0.0,False,DSL,16,True,True,True,True,False,False,False,True,Two Year,True,Bank Withdrawal,47.6,3377.8,0.0,0,0.0,5529,33.832799,-116.250973,Female,44,True,0
584,3,0,4796,3,72,Offer A,True,28.72,True,Fiber Optic,25,True,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,114.85,8317.95,0.0,0,2067.84,586,38.966713,-123.586412,Female,74,True,0
1112,3,1,5571,0,9,None,True,27.21,True,Fiber Optic,29,False,False,False,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,94.4,857.25,0.0,0,244.89000000000001,8321,34.063947,-118.383001,Female,41,False,2
5379,3,0,2429,1,22,Offer D,True,49.66,False,Fiber Optic,3,True,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,104.6,2180.55,0.0,0,1092.52,24979,33.788208,-118.404955,Male,53,True,0
3542,4,0,4280,0,68,None,True,11.5,True,DSL,29,True,True,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,86.5,5882.75,0.0,0,782.0,76890,34.098275,-117.967399,Male,62,False,0
6477,4,0,4446,0,35,Offer C,True,49.61,False,Fiber Optic,26,True,False,False,True,False,True,True,True,One Year,True,Bank Withdrawal,89.2,3251.3,0.0,0,1736.35,98239,33.351059,-117.420557,Male,60,False,0
3300,4,0,6468,0,62,None,True,24.35,True,Fiber Optic,16,True,True,False,False,False,True,True,True,One Year,True,Bank Withdrawal,92.3,5731.45,0.0,0,1509.7,264,38.691607,-121.602284,Male,35,False,0
5243,3,0,5535,6,52,Offer B,True,29.55,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,24.55,1331.05,0.0,0,1536.6000000000001,23990,39.194539,-120.988066,Male,34,True,1
5798,3,0,3136,1,46,None,True,45.92,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.2,917.45,0.0,0,2112.32,306,36.545353,-119.338535,Male,54,True,1
2435,2,1,4794,1,70,Offer A,True,29.59,True,Fiber Optic,3,False,True,False,False,True,True,True,False,Two Year,False,Bank Withdrawal,98.3,6859.5,0.0,20,2071.3,47969,32.984395,-117.013454,Male,34,True,0
6450,5,0,5157,0,62,Offer B,True,48.72,False,DSL,2,False,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,80.4,4981.15,0.0,0,3020.64,17389,32.67117,-117.00232,Male,49,False,0
1140,2,1,3394,2,4,None,True,9.67,False,Cable,22,False,False,False,True,False,False,False,True,Month-to-Month,False,Credit Card,50.05,179.35,0.0,0,38.68,42239,33.362575,-117.299644,Male,50,True,0
5371,3,0,2547,7,7,None,True,33.24,False,DSL,53,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,50.3,355.1,0.0,0,232.68,42459,33.921793,-118.140588,Female,19,True,0
3748,5,0,5243,9,56,None,True,29.06,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.95,1468.9,0.0,0,1627.36,21157,33.902211,-117.914922,Female,40,True,2
1584,1,1,4033,0,1,None,True,1.17,True,Fiber Optic,27,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.6,94.6,0.0,0,1.17,2240,37.797526,-122.464531,Female,56,False,0
1126,1,1,2786,0,7,Offer E,True,20.52,True,Cable,28,False,False,False,False,True,True,True,False,Month-to-Month,False,Credit Card,95.0,655.5,36.6,10,143.64,43467,33.783047,-118.1486,Male,32,False,4
3820,4,0,5213,0,64,Offer B,True,36.54,True,Fiber Optic,14,True,False,True,True,False,True,True,True,Two Year,False,Credit Card,99.25,6549.45,0.0,0,2338.56,210,34.866032,-120.536546,Male,38,False,0
66,2,1,5913,0,16,None,True,38.75,True,Fiber Optic,16,False,False,False,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,48690,33.141265,-116.967221,Female,76,False,0
3581,5,0,5100,9,5,None,False,0.0,False,DSL,19,False,True,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,34.25,163.55,0.0,0,0.0,62355,32.67102,-117.095235,Female,52,True,2
2568,3,0,4149,3,59,Offer B,True,25.57,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.3,1192.7,0.0,0,1508.63,35325,34.294142,-118.603883,Male,33,True,0
2197,1,1,3670,0,19,Offer D,True,2.19,True,Fiber Optic,18,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.95,1931.75,0.0,0,41.61,807,36.798882,-120.019511,Male,54,False,0
3743,4,0,6092,0,54,Offer B,True,27.62,False,Cable,24,True,True,False,True,True,False,False,True,Month-to-Month,True,Credit Card,69.9,3883.3,0.0,0,1491.48,34398,33.83796,-117.870494,Male,61,False,0
4846,3,0,3072,5,6,Offer E,True,36.54,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.55,122.9,0.0,0,219.24,25923,36.636638,-119.421842,Male,48,True,3
2668,3,0,6486,2,72,None,True,17.3,True,Fiber Optic,14,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,112.6,8126.65,0.0,0,1245.6000000000001,25569,32.807867,-117.060993,Male,47,True,1
2499,5,0,5422,10,49,None,True,2.82,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,20.15,973.35,0.0,0,138.17999999999998,19630,34.074572,-118.831181,Female,31,True,0
2212,1,1,5475,0,3,Offer E,True,5.2,True,Fiber Optic,23,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,75.8,246.3,0.0,10,15.600000000000001,32143,37.380662,-122.086022,Female,63,False,0
3241,3,0,5029,0,23,None,True,48.21,False,Fiber Optic,23,False,True,False,False,True,True,True,True,Month-to-Month,False,Credit Card,95.3,2192.9,0.0,0,1108.83,5714,39.031876,-120.811141,Male,53,False,0
3968,3,0,5772,8,14,Offer D,True,9.77,True,DSL,21,False,True,False,True,True,True,True,True,Month-to-Month,False,Credit Card,80.45,1137.05,0.0,0,136.78,23141,37.924838,-122.289145,Female,43,True,3
3317,3,0,4601,7,68,Offer A,False,0.0,False,Cable,16,True,False,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,54.1,3794.5,0.0,0,0.0,531,39.033058,-121.895718,Male,42,True,0
1668,1,1,3190,0,3,None,True,25.96,False,DSL,7,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,55.3,196.15,0.0,0,77.88,4097,38.63153,-120.842609,Female,45,False,0
2816,3,0,3273,0,25,None,True,29.81,False,Fiber Optic,52,False,False,False,True,True,True,True,False,Month-to-Month,True,Bank Withdrawal,95.15,2395.7,0.0,80,745.25,32511,34.402343,-119.094824,Female,22,True,0
987,5,0,2455,6,30,None,True,33.48,True,Fiber Optic,22,True,True,True,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,105.7,3181.8,0.0,0,1004.3999999999999,52,37.290606,-119.216328,Male,75,True,0
4254,3,0,4246,0,56,None,True,47.82,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,25.95,1444.05,0.0,0,2677.92,30715,38.590035,-121.412455,Male,52,False,0
4313,3,0,3142,0,6,None,True,47.46,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.0,109.2,0.0,0,284.76,2664,40.243494,-121.154733,Female,60,False,0
625,4,0,5153,10,72,None,True,28.09,True,Fiber Optic,20,True,True,True,True,False,False,False,True,Two Year,True,Bank Withdrawal,96.6,6827.5,0.0,0,2022.48,13779,33.958134,-118.330905,Female,70,True,0
4135,3,0,5584,8,72,None,True,18.74,True,Fiber Optic,19,True,True,False,False,True,False,False,True,Two Year,True,Bank Withdrawal,95.1,6843.15,0.0,0,1349.28,333,39.361283,-123.784599,Female,39,True,2
4382,3,0,2469,0,48,None,False,0.0,False,Cable,23,True,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,44.8,2104.55,0.0,0,0.0,30852,34.008293,-118.346766,Female,62,False,0
974,3,0,6141,0,72,Offer A,True,26.01,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,25.4,1809.35,0.0,0,1872.72,13309,37.04584,-118.397236,Male,80,False,0
5434,3,0,3056,0,5,None,True,21.01,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,19.25,86.05,0.0,0,105.05000000000001,9864,34.182378,-118.262922,Male,32,False,0
1870,2,1,5224,0,14,None,True,36.97,True,Fiber Optic,27,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.55,1415.55,0.0,0,517.5799999999999,4644,34.631362,-120.238218,Male,56,False,0
6144,5,0,2125,2,38,None,True,13.67,True,Cable,30,False,True,True,False,True,True,True,True,One Year,False,Credit Card,78.95,2862.55,0.0,0,519.46,8577,38.733908,-120.453416,Male,56,True,3
6301,3,0,3152,0,29,Offer C,True,13.74,True,DSL,2,True,True,False,True,False,False,False,True,Month-to-Month,False,Credit Card,67.45,1801.1,0.0,0,398.46,49839,34.108455,-118.362081,Female,48,False,0
1085,5,0,6055,0,64,None,False,0.0,False,DSL,21,False,True,False,True,True,False,False,False,Month-to-Month,True,Bank Withdrawal,43.85,2751.0,0.0,30,0.0,9278,32.605012,-116.97595,Female,77,False,0
3167,5,0,3848,0,25,Offer C,True,17.64,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Mailed Check,20.15,536.35,0.0,0,441.0,40270,38.488431,-122.752839,Male,43,False,0
494,3,0,5352,5,27,None,True,33.57,True,DSL,21,False,True,True,True,True,True,False,True,One Year,True,Bank Withdrawal,84.8,2309.55,0.0,0,906.39,2355,33.929812,-116.76058,Male,77,True,0
2773,5,0,2535,0,11,None,True,1.01,False,Fiber Optic,8,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,70.2,760.05,0.0,0,11.11,15297,33.4725,-117.584273,Male,51,False,0
2489,5,0,4984,0,31,None,True,25.57,False,DSL,27,False,True,True,True,True,True,True,False,Two Year,False,Credit Card,79.2,2497.2,0.0,70,792.67,51387,33.885811,-118.206459,Female,61,False,0
210,1,1,5884,1,53,Offer B,True,7.94,True,Fiber Optic,6,False,True,False,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,101.9,5549.4,0.0,0,420.82,40705,33.833699,-118.314387,Male,69,True,0
2163,2,1,3016,1,9,None,True,17.47,False,Fiber Optic,6,False,True,True,True,True,False,False,True,Month-to-Month,True,Credit Card,94.85,890.6,0.0,0,157.23,2078,35.451402,-119.488413,Male,54,True,0
6480,3,0,4106,0,48,Offer B,False,0.0,False,DSL,48,False,True,True,False,False,True,True,True,Month-to-Month,False,Credit Card,45.55,2108.35,0.0,0,0.0,33104,33.044541,-116.833922,Female,26,False,2
4804,3,0,6143,0,54,Offer B,False,0.0,False,DSL,7,True,True,False,False,False,True,True,True,Two Year,False,Bank Withdrawal,46.2,2431.95,0.0,0,0.0,64,36.319181,-117.593053,Male,51,False,0
3706,4,0,5586,0,19,None,True,18.57,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.25,383.65,0.0,0,352.83,8692,33.739412,-117.173334,Female,45,False,0
171,1,1,4708,1,4,None,True,18.91,True,Fiber Optic,20,True,False,False,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,99.6,347.65,25.79,0,75.64,1055,37.605926,-120.69955,Female,68,True,0
4616,4,0,4568,0,62,None,True,33.68,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.05,1201.65,0.0,0,2088.16,2388,33.03679,-115.60503,Male,19,False,0
1183,1,1,3364,5,39,Offer C,True,40.25,False,Fiber Optic,19,False,True,False,False,True,False,False,True,Month-to-Month,True,Credit Card,86.3,3266.0,0.0,0,1569.75,42663,33.679659,-118.016195,Male,29,True,0
1156,3,1,4221,3,61,None,True,46.27,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,19.4,1182.55,0.0,0,2822.4700000000003,18980,34.667815,-117.536183,Female,22,True,0
6051,5,0,6022,7,72,None,True,34.95,True,Fiber Optic,48,False,True,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,99.4,7285.7,0.0,0,2516.4,1537,38.471049,-123.015549,Male,21,True,0
2053,2,1,2934,0,26,None,True,17.53,True,Fiber Optic,15,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.95,1834.95,0.0,0,455.78000000000003,1957,34.062125,-118.315709,Female,48,False,0
6117,4,0,3351,9,15,Offer D,True,24.17,False,Fiber Optic,10,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,68.6,1108.6,0.0,90,362.55,6096,38.883224,-121.15918,Male,54,True,0
3654,3,0,4766,3,72,Offer A,True,45.05,True,Cable,9,True,True,True,True,False,True,True,True,Two Year,False,Credit Card,79.55,5810.9,0.0,0,3243.6,5447,34.242058,-116.89802,Male,34,True,0
5185,4,0,4636,0,32,Offer C,True,41.52,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.8,607.7,0.0,0,1328.64,364,38.545775,-120.743325,Male,55,False,0
1033,4,0,3468,0,5,Offer E,True,36.27,False,Fiber Optic,17,True,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,80.7,374.8,0.0,0,181.35000000000002,1054,39.225694,-123.717354,Female,72,False,0
3042,3,0,5402,0,37,None,True,28.84,False,Fiber Optic,25,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,70.35,2552.9,0.0,0,1067.08,15638,37.866009,-122.286228,Male,62,False,0
2862,3,0,5593,0,46,Offer B,True,37.75,True,Fiber Optic,73,True,False,False,False,True,False,False,True,Month-to-Month,True,Credit Card,89.15,4245.55,0.0,0,1736.5,4644,34.631362,-120.238218,Male,21,False,0
2421,2,1,2987,1,3,Offer E,False,0.0,False,Cable,13,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,35.15,99.75,0.0,0,0.0,33878,34.102119,-117.815532,Male,61,True,0
2679,4,0,4751,0,44,None,True,44.92,True,Fiber Optic,16,False,False,True,False,False,True,True,True,Month-to-Month,True,Credit Card,90.4,4063.0,0.0,0,1976.48,17721,33.946982,-116.977672,Male,50,False,0
2927,3,0,6201,0,62,None,True,8.23,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,25.8,1563.95,0.0,0,510.26000000000005,28991,36.819628,-119.440414,Female,55,False,0
666,3,0,4988,10,72,Offer A,True,1.34,True,Fiber Optic,30,True,True,True,True,False,False,False,True,Two Year,True,Bank Withdrawal,93.05,6735.05,0.0,0,96.48,48170,33.881158,-117.854783,Male,73,True,0
1531,2,1,3965,0,12,None,True,16.45,True,Cable,23,False,True,True,True,True,True,True,True,Month-to-Month,True,Mailed Check,112.95,1384.75,0.0,0,197.39999999999998,42853,34.227846,-119.079903,Male,60,False,0
2182,1,1,4133,0,1,Offer E,True,23.0,False,Fiber Optic,59,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,70.25,70.25,0.0,0,23.0,40836,35.392599,-119.245341,Female,27,False,0
2312,1,1,5996,0,1,Offer E,True,39.66,False,Fiber Optic,8,False,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,74.3,74.3,0.0,0,39.66,2344,38.240419,-121.587535,Female,31,False,0
1806,1,1,5271,1,6,Offer E,True,6.94,False,DSL,28,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,49.15,270.8,0.0,0,41.64,27804,32.690654,-115.431225,Female,59,True,0
4667,3,0,5076,7,65,Offer B,True,48.66,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.35,1319.95,0.0,0,3162.8999999999996,13151,33.69887,-117.25071,Female,29,True,0
4938,3,0,2715,3,9,None,True,22.41,True,Fiber Optic,21,True,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,88.05,801.3,0.0,0,201.69,17964,37.873916,-122.20522,Male,49,True,0
4756,3,0,6216,8,63,None,True,3.18,False,Fiber Optic,15,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,110.1,6705.7,0.0,0,200.34,798,34.956577,-119.750142,Male,46,True,0
2129,2,1,5717,0,1,Offer E,True,17.25,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.65,19.65,0.0,0,17.25,23146,34.122501,-117.320138,Male,43,False,0
2309,1,1,6110,5,65,Offer B,True,49.33,True,Fiber Optic,16,True,True,True,False,False,False,False,True,One Year,False,Bank Withdrawal,89.75,5769.6,18.72,0,3206.45,901,38.833554,-121.498102,Male,39,True,0
6067,3,0,4025,0,44,Offer B,True,48.95,False,Fiber Optic,59,False,False,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,100.1,4378.35,0.0,0,2153.8,1689,40.825486,-124.049485,Male,30,False,0
